Quantity,UnitPrice,total_amount
24,0.85,20.4
5,1.66,8.299999999999999
1,5.95,5.95
1,0.85,0.85
3,2.95,8.850000000000001
1,4.95,4.95
4,3.75,15.0
2,9.95,19.9
6,2.95,17.700000000000003
1,7.95,7.95
1,0.42,0.42
12,2.1,25.200000000000003
2,7.95,15.9
1,2.09,2.09
1,1.25,1.25
5,0.85,4.25
12,2.95,35.400000000000006
24,0.85,20.4
3,2.55,7.6499999999999995
6,2.95,17.700000000000003
7,0.43,3.01
1,9.95,9.95
3,2.95,8.850000000000001
1,1.65,1.65
4,3.75,15.0
1,10.65,10.65
5,4.21,21.05
36,1.66,59.76
1,2.95,2.95
1,1.95,1.95
25,0.42,10.5
11,0.43,4.7299999999999995
1,16.98,16.98
2,3.36,6.72
12,1.25,15.0
4,1.45,5.8
3,4.65,13.950000000000001
6,2.95,17.700000000000003
1,3.75,3.75
1,7.62,7.62
12,2.95,35.400000000000006
6,1.65,9.899999999999999
20,1.65,33.0
12,0.29,3.4799999999999995
1,8.5,8.5
2,5.95,11.9
10,1.25,12.5
3,4.95,14.850000000000001
2,1.66,3.32
2,8.47,16.94
1,0.85,0.85
2,4.21,8.42
1,2.51,2.51
24,0.65,15.600000000000001
1,4.21,4.21
4,4.21,16.84
7,3.75,26.25
1,4.21,4.21
10,1.45,14.5
12,2.95,35.400000000000006
1,9.95,9.95
1,1.25,1.25
1,2.51,2.51
1,7.62,7.62
12,2.95,35.400000000000006
20,1.95,39.0
4,3.95,15.8
3,0.85,2.55
4,1.95,7.8
2,2.1,4.2
1,1.69,1.69
1,5.06,5.06
30,0.85,25.5
4,3.75,15.0
12,0.85,10.2
12,0.85,10.2
3,0.65,1.9500000000000002
10,1.95,19.5
3,1.95,5.85
2,4.21,8.42
1,1.25,1.25
4,3.75,15.0
2,3.81,7.62
1,1.25,1.25
24,3.39,81.36
12,1.65,19.799999999999997
1,1.65,1.65
1,2.51,2.51
2,11.02,22.04
12,1.25,15.0
1,1.45,1.45
3,1.25,3.75
1,1.66,1.66
10,1.25,12.5
2,4.95,9.9
4,2.51,10.04
6,4.25,25.5
8,0.85,6.8
1,0.85,0.85
2,3.36,6.72
3,0.85,2.55
1,4.21,4.21
1,1.25,1.25
2,3.36,6.72
1,2.51,2.51
1,4.25,4.25
4,3.75,15.0
4,4.95,19.8
10,1.25,12.5
6,2.95,17.700000000000003
25,0.42,10.5
1,3.36,3.36
2,0.85,1.7
1,1.66,1.66
1,4.95,4.95
24,1.65,39.599999999999994
1,25.49,25.49
10,0.85,8.5
1,1.66,1.66
2,2.55,5.1
1,4.21,4.21
2,1.66,3.32
6,2.1,12.600000000000001
4,3.75,15.0
1,950.99,950.99
10,0.85,8.5
6,3.75,22.5
10,2.1,21.0
48,1.95,93.6
6,8.47,50.82000000000001
1,4.21,4.21
2,3.75,7.5
1,1.49,1.49
1,1.66,1.66
10,0.85,8.5
1,7.95,7.95
1,2.51,2.51
3,2.95,8.850000000000001
12,0.85,10.2
6,1.25,7.5
1,2.95,2.95
1,1.28,1.28
60,0.29,17.4
2,18.0,36.0
2,0.85,1.7
6,1.25,7.5
1,1.66,1.66
2,12.75,25.5
1,3.95,3.95
50,3.75,187.5
1,1.25,1.25
1,2.95,2.95
-15,0.0,-0.0
3,3.36,10.08
3,0.65,1.9500000000000002
12,0.29,3.4799999999999995
20,1.45,29.0
4,2.1,8.4
2,12.75,25.5
2,11.02,22.04
6,2.1,12.600000000000001
1,7.62,7.62
12,0.65,7.800000000000001
2,3.36,6.72
10,1.25,12.5
1,8.47,8.47
24,1.25,30.0
3,0.85,2.55
6,0.85,5.1
1,1.66,1.66
1,4.21,4.21
1,25.49,25.49
-1,3.75,-3.75
1,2.51,2.51
180,0.21,37.8
6,1.25,7.5
1,1.66,1.66
2,1.25,2.5
2,2.95,5.9
1,3.75,3.75
6,2.95,17.700000000000003
12,0.85,10.2
1,1.65,1.65
5,2.51,12.549999999999999
1,12.72,12.72
24,1.25,30.0
1,4.21,4.21
1,16.13,16.13
11,4.21,46.31
2,8.95,17.9
4,3.75,15.0
4,3.75,15.0
1,20.38,20.38
2,3.75,7.5
4,3.75,15.0
-1,2.95,-2.95
8,0.85,6.8
5,1.25,6.25
1,2.51,2.51
1,1.69,1.69
3,1.25,3.75
20,0.43,8.6
1,2.95,2.95
6,2.55,15.299999999999999
1,3.36,3.36
2,4.95,9.9
-24,1.25,-30.0
1,8.47,8.47
3,6.35,19.049999999999997
2,7.95,15.9
1,3.36,3.36
2,7.95,15.9
4,3.95,15.8
1,1.95,1.95
24,0.85,20.4
10,1.25,12.5
2,1.95,3.9
4,8.5,34.0
2,3.36,6.72
1,12.72,12.72
1,0.42,0.42
1,2.51,2.51
12,1.65,19.799999999999997
6,2.51,15.059999999999999
1,514.0,514.0
1,11.87,11.87
24,0.42,10.08
12,2.55,30.599999999999998
5,1.95,9.75
1,2.51,2.51
3,10.17,30.509999999999998
1,1.25,1.25
12,1.25,15.0
4,2.1,8.4
18,10.95,197.1
4,2.51,10.04
2,3.36,6.72
1,1.65,1.65
-24,0.29,-6.959999999999999
5,3.75,18.75
1,7.95,7.95
1,2.51,2.51
8,3.75,30.0
14,2.51,35.14
1,1.95,1.95
2,7.95,15.9
24,0.55,13.200000000000001
12,1.25,15.0
4,4.25,17.0
24,0.21,5.04
12,3.75,45.0
6,0.85,5.1
2,4.21,8.42
6,3.75,22.5
20,1.65,33.0
4,7.62,30.48
1,1.95,1.95
2,6.75,13.5
6,4.21,25.259999999999998
4,3.75,15.0
1,1.66,1.66
1,3.36,3.36
2,3.36,6.72
3,1.95,5.85
5,2.51,12.549999999999999
2,12.75,25.5
-4,1.65,-6.6
-11,0.42,-4.62
1,4.21,4.21
8,2.51,20.08
24,0.55,13.200000000000001
1,4.95,4.95
6,1.85,11.100000000000001
12,0.85,10.2
1,2.1,2.1
12,2.95,35.400000000000006
8,1.66,13.28
5,4.25,21.25
4,3.95,15.8
6,2.95,17.700000000000003
2,1.65,3.3
8,3.75,30.0
7,3.75,26.25
5,2.51,12.549999999999999
24,1.65,39.599999999999994
1,5.91,5.91
10,1.65,16.5
12,1.65,19.799999999999997
72,0.85,61.199999999999996
1,0.85,0.85
3,8.47,25.410000000000004
-1,3.75,-3.75
1,4.25,4.25
1,4.21,4.21
2,1.25,2.5
2,1.66,3.32
2,4.65,9.3
18,1.25,22.5
1,6.95,6.95
1,2.51,2.51
4,0.65,2.6
1,2.55,2.55
4,4.21,16.84
240,0.42,100.8
4,1.45,5.8
1,10.17,10.17
12,1.45,17.4
12,4.65,55.800000000000004
2,2.51,5.02
6,11.02,66.12
12,1.25,15.0
4,3.75,15.0
12,1.25,15.0
1,4.95,4.95
1,2.55,2.55
96,1.85,177.60000000000002
1,2.51,2.51
6,1.95,11.7
1,2.1,2.1
6,1.65,9.899999999999999
24,2.1,50.400000000000006
1,0.0,0.0
1,2.1,2.1
24,2.55,61.199999999999996
1,7.22,7.22
1,3.75,3.75
1,1.45,1.45
6,5.91,35.46
12,2.1,25.200000000000003
24,0.55,13.200000000000001
1,5.91,5.91
6,1.65,9.899999999999999
1,5.91,5.91
12,0.85,10.2
24,0.85,20.4
1,5.74,5.74
2,7.95,15.9
8,3.75,30.0
12,2.95,35.400000000000006
1,1.66,1.66
10,2.55,25.5
2,5.95,11.9
1,4.95,4.95
3,2.51,7.529999999999999
1,4.21,4.21
2,1.66,3.32
-12,2.1,-25.200000000000003
1,0.43,0.43
4,3.75,15.0
36,1.25,45.0
1,4.21,4.21
12,5.95,71.4
2,1.25,2.5
10,1.25,12.5
19,4.21,79.99
8,1.45,11.6
1,0.42,0.42
6,0.85,5.1
6,1.25,7.5
3,3.36,10.08
2,1.66,3.32
10,8.5,85.0
1,5.91,5.91
1,1.28,1.28
1,0.42,0.42
48,0.19,9.120000000000001
25,0.42,10.5
2,5.06,10.12
48,0.55,26.400000000000002
1,2.25,2.25
4,0.43,1.72
2,11.02,22.04
1,4.95,4.95
1,5.95,5.95
10,2.95,29.5
80,1.45,116.0
2,2.95,5.9
10,2.95,29.5
1,9.95,9.95
2,1.25,2.5
5,11.02,55.099999999999994
20,1.25,25.0
2,4.21,8.42
25,0.42,10.5
4,1.25,5.0
12,1.69,20.28
4,3.75,15.0
1,7.95,7.95
12,2.1,25.200000000000003
12,4.25,51.0
3,0.0,0.0
1,1.65,1.65
8,3.75,30.0
3,2.95,8.850000000000001
1,0.85,0.85
10,1.95,19.5
24,1.49,35.76
48,0.85,40.8
2,5.91,11.82
1,1.45,1.45
4,7.95,31.8
6,1.65,9.899999999999999
1,1.25,1.25
1,4.95,4.95
100,1.65,165.0
1,16.98,16.98
2,8.5,17.0
12,3.95,47.400000000000006
-21,10.95,-229.95
2,12.72,25.44
2,1.25,2.5
1,4.21,4.21
3,1.65,4.949999999999999
36,0.85,30.599999999999998
24,0.65,15.600000000000001
2,1.25,2.5
14,2.95,41.300000000000004
1,4.25,4.25
1,8.47,8.47
6,1.69,10.14
-5,2.95,-14.75
1,5.95,5.95
1,11.87,11.87
2,8.47,16.94
4,3.36,13.44
5,1.66,8.299999999999999
12,1.65,19.799999999999997
3,2.1,6.300000000000001
5,1.65,8.25
2,4.21,8.42
1,2.51,2.51
2,1.65,3.3
7,1.66,11.62
1,5.95,5.95
20,1.65,33.0
9,1.45,13.049999999999999
7,1.25,8.75
1,5.91,5.91
6,2.55,15.299999999999999
3,7.62,22.86
1,4.21,4.21
1,182.37,182.37
3,0.85,2.55
14,0.42,5.88
2,4.65,9.3
4,3.75,15.0
4,5.95,23.8
3,11.02,33.06
4,1.66,6.64
1,4.21,4.21
1,2.55,2.55
1,1.45,1.45
1,12.75,12.75
10,0.16,1.6
2,2.1,4.2
2,1.95,3.9
1,4.21,4.21
5,7.62,38.1
12,2.1,25.200000000000003
2,12.75,25.5
4,3.95,15.8
1,2.95,2.95
2,1.66,3.32
3,1.65,4.949999999999999
2,125.0,250.0
1,2.95,2.95
24,1.25,30.0
1,2.51,2.51
12,1.25,15.0
1,0.85,0.85
1,2.51,2.51
1,2.98,2.98
1,0.85,0.85
2,10.95,21.9
6,4.25,25.5
24,1.25,30.0
24,0.42,10.08
24,0.29,6.959999999999999
1,4.21,4.21
3,0.42,1.26
4,5.95,23.8
1,1.25,1.25
2,4.21,8.42
1,10.17,10.17
4,3.75,15.0
-1,4.65,-4.65
3,3.36,10.08
12,0.65,7.800000000000001
5,0.85,4.25
3,1.65,4.949999999999999
-2,3.95,-7.9
24,5.95,142.8
3,1.66,4.9799999999999995
1,10.17,10.17
2,4.21,8.42
1,4.21,4.21
1,1.25,1.25
8,4.95,39.6
12,0.42,5.04
24,0.85,20.4
2,4.21,8.42
1,2.95,2.95
-4,8.5,-34.0
24,0.55,13.200000000000001
1,10.95,10.95
24,1.65,39.599999999999994
1,1.25,1.25
6,3.75,22.5
12,1.25,15.0
1,0.85,0.85
12,0.85,10.2
6,2.55,15.299999999999999
5,2.98,14.9
10,0.42,4.2
1,4.21,4.21
5,1.65,8.25
1,4.65,4.65
2,1.95,3.9
1,11.87,11.87
1,5.91,5.91
6,2.95,17.700000000000003
1,2.55,2.55
1,1.66,1.66
2,1.66,3.32
12,5.55,66.6
24,2.1,50.400000000000006
1,1.25,1.25
1,8.47,8.47
1,1.66,1.66
1,3.36,3.36
8,1.69,13.52
1,9.95,9.95
10,1.95,19.5
2,4.21,8.42
24,0.19,4.5600000000000005
4,2.95,11.8
-1,1.95,-1.95
2,4.21,8.42
1,3.36,3.36
4,3.75,15.0
4,2.51,10.04
4,2.95,11.8
2,0.81,1.62
4,3.75,15.0
1,2.1,2.1
2,5.06,10.12
2,16.98,33.96
1,4.95,4.95
6,2.95,17.700000000000003
10,1.65,16.5
10,1.65,16.5
1,4.25,4.25
-12,1.25,-15.0
1,3.75,3.75
4,3.95,15.8
1,0.95,0.95
2,3.36,6.72
12,1.69,20.28
2,2.55,5.1
1,5.91,5.91
1,0.85,0.85
1,3.75,3.75
24,1.25,30.0
10,0.42,4.2
22,3.36,73.92
6,4.25,25.5
1,5.91,5.91
1,2.1,2.1
2,1.25,2.5
8,3.75,30.0
1,1.66,1.66
24,1.65,39.599999999999994
12,0.85,10.2
6,1.95,11.7
12,1.65,19.799999999999997
1,0.81,0.81
3,0.85,2.55
2,12.75,25.5
10,1.65,16.5
20,3.75,75.0
24,0.65,15.600000000000001
16,1.28,20.48
12,0.42,5.04
6,2.55,15.299999999999999
2,4.21,8.42
1,4.21,4.21
1,2.96,2.96
6,1.65,9.899999999999999
2,8.47,16.94
5,7.62,38.1
3,0.85,2.55
2,0.65,1.3
1,1.65,1.65
1,1.25,1.25
1,2.51,2.51
1,4.21,4.21
12,1.25,15.0
6,2.1,12.600000000000001
2,5.06,10.12
1,1.45,1.45
1,8.95,8.95
1,1.95,1.95
12,0.85,10.2
2,2.95,5.9
1,1.65,1.65
1,8.5,8.5
1,5.91,5.91
12,1.65,19.799999999999997
1,2.95,2.95
2,0.85,1.7
1,25.49,25.49
1,2.95,2.95
1,7.65,7.65
24,0.85,20.4
12,1.25,15.0
1,8.47,8.47
4,4.21,16.84
1,7.95,7.95
2,4.95,9.9
3,4.21,12.629999999999999
72,2.55,183.6
4,3.36,13.44
5,0.85,4.25
1,2.96,2.96
4,1.45,5.8
1,1.25,1.25
1,5.91,5.91
2,6.95,13.9
1,8.47,8.47
6,2.1,12.600000000000001
1,0.85,0.85
1,4.25,4.25
3,6.95,20.85
4,5.06,20.24
1,0.65,0.65
1,2.1,2.1
2,1.65,3.3
5,1.66,8.299999999999999
4,3.36,13.44
3,2.95,8.850000000000001
3,4.21,12.629999999999999
1,0.85,0.85
2,2.55,5.1
24,1.25,30.0
1,4.95,4.95
1,3.75,3.75
6,4.25,25.5
7,1.66,11.62
3,1.28,3.84
6,1.25,7.5
1,3.36,3.36
12,2.95,35.400000000000006
1,26.95,26.95
2,8.47,16.94
6,1.66,9.959999999999999
16,1.25,20.0
8,1.28,10.24
1,2.1,2.1
2,3.36,6.72
2,2.51,5.02
5,1.66,8.299999999999999
12,0.85,10.2
1,0.85,0.85
1,1.25,1.25
20,1.25,25.0
12,1.65,19.799999999999997
1,0.65,0.65
2,0.85,1.7
1,2.95,2.95
3,1.65,4.949999999999999
24,2.1,50.400000000000006
1,4.21,4.21
3,1.45,4.35
1,4.21,4.21
1,29.79,29.79
12,0.42,5.04
1,3.25,3.25
4,4.25,17.0
1,2.95,2.95
1,1.45,1.45
1,4.21,4.21
1,0.85,0.85
1,7.62,7.62
1,3.75,3.75
1,8.47,8.47
1,7.95,7.95
6,2.95,17.700000000000003
1,0.85,0.85
12,0.42,5.04
1,4.21,4.21
2,1.66,3.32
12,4.25,51.0
1,11.02,11.02
4,4.21,16.84
1,11.87,11.87
4,0.85,3.4
12,1.95,23.4
1,0.85,0.85
6,11.87,71.22
100,1.65,165.0
10,1.95,19.5
2,2.95,5.9
2,3.36,6.72
8,3.75,30.0
8,1.95,15.6
12,1.65,19.799999999999997
1,0.43,0.43
12,1.45,17.4
1,4.21,4.21
3,1.66,4.9799999999999995
24,0.65,15.600000000000001
1,2.1,2.1
3,16.98,50.94
1,2.95,2.95
2,1.66,3.32
10,1.25,12.5
1,2.25,2.25
3,3.36,10.08
1,1.45,1.45
1,3.75,3.75
1,2.51,2.51
36,0.21,7.56
5,8.5,42.5
6,10.95,65.69999999999999
96,1.06,101.76
1,29.74,29.74
2,1.65,3.3
2,5.91,11.82
1,1.25,1.25
24,0.19,4.5600000000000005
1,8.5,8.5
1,4.21,4.21
240,1.06,254.4
1,5.09,5.09
1,1.45,1.45
2,12.75,25.5
1,3.75,3.75
48,1.69,81.12
3,2.55,7.6499999999999995
1,7.95,7.95
6,1.25,7.5
1,11.02,11.02
4,3.75,15.0
3,2.95,8.850000000000001
1,2.51,2.51
24,0.42,10.08
12,0.85,10.2
24,0.42,10.08
5,9.32,46.6
4,3.75,15.0
-1,9.95,-9.95
2,8.5,17.0
3,3.35,10.05
2,2.55,5.1
10,1.65,16.5
8,2.75,22.0
1,0.29,0.29
2,4.21,8.42
6,2.95,17.700000000000003
1,5.06,5.06
1,14.43,14.43
6,2.95,17.700000000000003
8,2.95,23.6
2,10.17,20.34
2,3.36,6.72
1,3.36,3.36
2,1.65,3.3
24,0.85,20.4
1,0.85,0.85
1,1.66,1.66
3,2.95,8.850000000000001
6,4.95,29.700000000000003
4,2.95,11.8
12,1.25,15.0
1,5.91,5.91
1,3.36,3.36
2,5.91,11.82
12,0.85,10.2
2,8.47,16.94
1,1.28,1.28
9,4.21,37.89
16,1.25,20.0
100,0.72,72.0
4,4.25,17.0
2,5.91,11.82
8,1.25,10.0
2,2.1,4.2
12,0.42,5.04
2,2.55,5.1
8,5.06,40.48
3,12.75,38.25
1,1.65,1.65
10,1.65,16.5
12,0.75,9.0
2,9.95,19.9
6,4.95,29.700000000000003
96,1.85,177.60000000000002
2,15.0,30.0
1,3.75,3.75
1,0.85,0.85
25,0.42,10.5
32,0.42,13.44
12,0.42,5.04
2,2.55,5.1
1,7.62,7.62
1,7.95,7.95
12,0.85,10.2
4,0.43,1.72
12,1.65,19.799999999999997
4,3.95,15.8
12,5.95,71.4
4,3.75,15.0
1,1.95,1.95
1,5.91,5.91
4,1.66,6.64
1,5.91,5.91
192,0.65,124.80000000000001
3,1.25,3.75
5,1.25,6.25
10,6.75,67.5
1,10.17,10.17
1,2.95,2.95
80,2.55,204.0
4,5.95,23.8
2,1.65,3.3
1,1.25,1.25
12,0.75,9.0
3,7.62,22.86
12,0.85,10.2
36,0.85,30.599999999999998
1,4.25,4.25
1,5.91,5.91
1,3.36,3.36
3,5.95,17.85
3,5.95,17.85
24,0.85,20.4
1,6.35,6.35
1,7.62,7.62
1,2.51,2.51
12,3.75,45.0
1,14.43,14.43
1,5.06,5.06
1,8.5,8.5
3,1.95,5.85
25,0.42,10.5
1,5.06,5.06
2,3.36,6.72
1,0.85,0.85
2,0.55,1.1
5,7.95,39.75
6,1.85,11.100000000000001
4,1.25,5.0
2,5.95,11.9
1,1.25,1.25
160,2.55,408.0
2,1.49,2.98
12,1.25,15.0
2,4.21,8.42
1,3.36,3.36
2,0.85,1.7
4,3.75,15.0
1,3.36,3.36
4,0.85,3.4
2,1.25,2.5
288,1.25,360.0
12,0.85,10.2
12,2.55,30.599999999999998
2,4.21,8.42
12,0.85,10.2
1,8.47,8.47
2,3.75,7.5
2,11.02,22.04
1,2.55,2.55
2,1.45,2.9
2,2.1,4.2
1,2.1,2.1
24,1.65,39.599999999999994
1,0.65,0.65
24,1.25,30.0
4,1.66,6.64
4,4.25,17.0
2,3.75,7.5
12,2.1,25.200000000000003
3,1.25,3.75
24,0.42,10.08
6,2.95,17.700000000000003
24,2.55,61.199999999999996
1,1.69,1.69
3,4.95,14.850000000000001
2,4.21,8.42
1,1.25,1.25
25,0.42,10.5
6,3.75,22.5
10,1.66,16.599999999999998
-1,10.75,-10.75
24,1.25,30.0
1,14.43,14.43
1,4.21,4.21
12,0.85,10.2
12,1.25,15.0
1,0.85,0.85
24,0.55,13.200000000000001
6,4.25,25.5
1,4.25,4.25
3,0.85,2.55
1,5.91,5.91
2,0.85,1.7
2,0.43,0.86
12,1.25,15.0
1,4.25,4.25
8,1.69,13.52
6,2.55,15.299999999999999
1,3.75,3.75
24,0.85,20.4
1,2.96,2.96
1,1.66,1.66
2,7.95,15.9
4,5.06,20.24
1,4.21,4.21
36,0.43,15.48
6,1.25,7.5
4,3.75,15.0
1,3.36,3.36
2,1.95,3.9
3,2.51,7.529999999999999
24,9.95,238.79999999999998
5,1.65,8.25
1,2.51,2.51
10,1.95,19.5
6,2.55,15.299999999999999
1,12.72,12.72
8,0.85,6.8
24,3.39,81.36
1,1.65,1.65
1,1.65,1.65
1,3.36,3.36
6,4.95,29.700000000000003
3,0.85,2.55
2,2.98,5.96
24,0.42,10.08
8,1.65,13.2
1,2.51,2.51
1,4.95,4.95
1,3.36,3.36
1,5.91,5.91
1,1.66,1.66
10,1.66,16.599999999999998
12,1.25,15.0
2,2.1,4.2
99,2.51,248.48999999999998
1,2.1,2.1
-1,6.75,-6.75
1,1.25,1.25
3,1.66,4.9799999999999995
1,8.5,8.5
2,1.95,3.9
1,8.47,8.47
-1,9.95,-9.95
3,4.95,14.850000000000001
71,2.51,178.20999999999998
5,1.25,6.25
1,29.79,29.79
12,3.75,45.0
80,10.95,876.0
6,0.85,5.1
4,1.69,6.76
4,1.27,5.08
2,2.13,4.26
1,8.47,8.47
6,3.35,20.1
2,2.95,5.9
2,25.49,50.98
36,0.42,15.12
1,1.25,1.25
1,5.06,5.06
2,3.36,6.72
2,12.75,25.5
6,2.55,15.299999999999999
20,1.95,39.0
2,5.06,10.12
6,4.21,25.259999999999998
1,4.21,4.21
2,11.02,22.04
4,7.95,31.8
1,8.47,8.47
24,0.5,12.0
1,1.25,1.25
12,2.1,25.200000000000003
1,0.85,0.85
1,1.66,1.66
2,1.66,3.32
5,0.85,4.25
2,3.36,6.72
2,7.95,15.9
25,9.32,233.0
1,3.75,3.75
1,0.43,0.43
1,8.47,8.47
3,1.65,4.949999999999999
100,1.65,165.0
1,1.25,1.25
1400,1.06,1484.0
12,1.25,15.0
1,4.95,4.95
6,1.65,9.899999999999999
24,4.25,102.0
16,3.36,53.76
2,7.95,15.9
2,12.75,25.5
2,1.66,3.32
2,4.21,8.42
12,1.45,17.4
20,0.85,17.0
96,7.65,734.4000000000001
2,4.95,9.9
9,0.42,3.78
3,3.36,10.08
4,2.95,11.8
2,4.21,8.42
1,4.95,4.95
8,1.95,15.6
1,0.43,0.43
4,7.95,31.8
1,8.95,8.95
2,2.51,5.02
2,9.95,19.9
2,2.1,4.2
2,2.95,5.9
1,0.85,0.85
-1,3.95,-3.95
4,2.51,10.04
1,7.62,7.62
10,3.95,39.5
6,1.25,7.5
1,5.06,5.06
1,1.65,1.65
8,2.95,23.6
2,1.28,2.56
3,0.85,2.55
1,14.43,14.43
8,5.06,40.48
4,1.65,6.6
6,3.75,22.5
5,1.25,6.25
12,0.85,10.2
3,0.85,2.55
6,7.62,45.72
4,4.21,16.84
1,2.51,2.51
1,2.51,2.51
1,4.95,4.95
24,2.95,70.80000000000001
1,8.5,8.5
1,4.95,4.95
-4,4.65,-18.6
1,9.95,9.95
8,1.69,13.52
9,4.95,44.550000000000004
4,4.95,19.8
-48,0.75,-36.0
1,8.47,8.47
1,8.47,8.47
1,1.65,1.65
2,7.62,15.24
4,2.95,11.8
2,5.95,11.9
1,0.43,0.43
6,1.25,7.5
6,1.25,7.5
1,4.21,4.21
1,2.51,2.51
12,6.95,83.4
-15,0.0,-0.0
3,2.95,8.850000000000001
12,0.42,5.04
1,4.25,4.25
6,1.25,7.5
4,14.95,59.8
144,1.06,152.64000000000001
2,0.85,1.7
144,1.25,180.0
1,4.95,4.95
24,1.25,30.0
2,0.85,1.7
3,2.95,8.850000000000001
2,2.1,4.2
1,21.23,21.23
2,5.95,11.9
1,4.65,4.65
3,4.95,14.850000000000001
6,2.95,17.700000000000003
3,21.23,63.69
-1,52.0,-52.0
48,1.85,88.80000000000001
1,7.95,7.95
8,1.69,13.52
12,1.65,19.799999999999997
408,1.25,510.0
12,1.25,15.0
7,3.83,26.810000000000002
8,1.25,10.0
8,2.95,23.6
8,1.69,13.52
2,4.95,9.9
2,1.66,3.32
-48,2.55,-122.39999999999999
12,0.42,5.04
1,1.65,1.65
1,21.23,21.23
-1,1.25,-1.25
1,12.75,12.75
12,0.42,5.04
1,2.95,2.95
3,4.95,14.850000000000001
3,0.21,0.63
6,2.95,17.700000000000003
-1,2.95,-2.95
1,0.85,0.85
4,4.65,18.6
12,1.25,15.0
48,0.29,13.919999999999998
1,0.95,0.95
6,2.95,17.700000000000003
2,3.36,6.72
48,0.19,9.120000000000001
2,3.95,7.9
5,1.95,9.75
1,2.1,2.1
2,5.06,10.12
1,2.51,2.51
1,4.21,4.21
12,0.85,10.2
1,8.47,8.47
5,1.25,6.25
32,2.1,67.2
1,2.51,2.51
12,1.45,17.4
12,2.95,35.400000000000006
20,0.42,8.4
20,0.85,17.0
1,8.47,8.47
1,2.55,2.55
12,1.45,17.4
1,3.75,3.75
12,2.1,25.200000000000003
12,2.55,30.599999999999998
1,0.85,0.85
4,4.21,16.84
12,1.25,15.0
8,2.55,20.4
1,4.21,4.21
1,1.65,1.65
6,2.1,12.600000000000001
22,1.66,36.519999999999996
12,1.65,19.799999999999997
12,0.0,0.0
2,8.47,16.94
24,0.85,20.4
1,2.51,2.51
1,0.85,0.85
4,8.5,34.0
1,7.62,7.62
1,2.1,2.1
1,1.65,1.65
1,5.95,5.95
2,1.25,2.5
2,7.95,15.9
12,2.95,35.400000000000006
1,4.21,4.21
3,2.1,6.300000000000001
1,4.21,4.21
1,2.51,2.51
1,14.43,14.43
8,7.62,60.96
12,2.1,25.200000000000003
1,1.25,1.25
20,0.85,17.0
24,0.5,12.0
2,1.65,3.3
2,1.28,2.56
12,1.25,15.0
1,2.95,2.95
2,1.25,2.5
5,4.65,23.25
6,2.51,15.059999999999999
3,5.95,17.85
1,2.51,2.51
1,0.42,0.42
12,2.55,30.599999999999998
15,2.1,31.5
12,0.55,6.6000000000000005
1,5.06,5.06
24,0.42,10.08
3,3.36,10.08
1,3.36,3.36
1,4.21,4.21
5,1.65,8.25
25,0.42,10.5
1,0.84,0.84
1,1.65,1.65
16,5.95,95.2
1,2.95,2.95
2,2.1,4.2
2,1.28,2.56
1,7.62,7.62
1,1.95,1.95
2,12.72,25.44
2,2.55,5.1
4,3.75,15.0
2,8.5,17.0
2,1.65,3.3
1,9.95,9.95
6,2.95,17.700000000000003
5,1.66,8.299999999999999
2,8.47,16.94
2,1.66,3.32
12,1.66,19.919999999999998
3,9.95,29.849999999999998
2,3.36,6.72
1,4.21,4.21
7,3.36,23.52
1,6.77,6.77
2,5.91,11.82
2,4.95,9.9
17,2.1,35.7
1,1.25,1.25
1,11.02,11.02
1,8.47,8.47
1,4.95,4.95
5,2.55,12.75
12,1.95,23.4
4,0.42,1.68
144,0.65,93.60000000000001
5,0.85,4.25
1,4.21,4.21
3,0.85,2.55
10,1.65,16.5
5,0.85,4.25
1,7.95,7.95
1,1.65,1.65
1,9.95,9.95
10,1.95,19.5
-1,1.25,-1.25
2,1.69,3.38
1,18.0,18.0
1,5.06,5.06
3,2.51,7.529999999999999
48,0.72,34.56
2,3.36,6.72
1,2.96,2.96
72,0.85,61.199999999999996
1,1.66,1.66
1,0.85,0.85
12,1.25,15.0
9,1.66,14.94
3,3.75,11.25
1,1.66,1.66
2,2.51,5.02
10,1.25,12.5
2,4.21,8.42
8,4.25,34.0
1,4.95,4.95
6,7.95,47.7
24,0.55,13.200000000000001
24,0.55,13.200000000000001
2,4.25,8.5
4,2.95,11.8
1,4.21,4.21
8,3.75,30.0
12,2.55,30.599999999999998
12,2.95,35.400000000000006
1,2.13,2.13
10,2.55,25.5
2,9.95,19.9
1,1.45,1.45
12,0.85,10.2
3,5.45,16.35
24,1.25,30.0
11,1.65,18.15
2,1.25,2.5
2,3.75,7.5
2,7.95,15.9
20,1.65,33.0
1,4.21,4.21
6,6.45,38.7
10,0.85,8.5
12,0.42,5.04
2,4.21,8.42
5,1.65,8.25
1,4.25,4.25
1,3.36,3.36
1,4.95,4.95
1,1.66,1.66
7,7.62,53.34
1,2.51,2.51
1,3.75,3.75
5,8.47,42.35
6,5.91,35.46
10,1.65,16.5
1,2.1,2.1
4,1.95,7.8
60,0.85,51.0
1,3.75,3.75
5,0.85,4.25
24,1.65,39.599999999999994
33,5.91,195.03
1,7.95,7.95
1,0.85,0.85
1,2.51,2.51
1,5.91,5.91
20,1.25,25.0
1,2.51,2.51
2,1.65,3.3
1,4.24,4.24
1,2.1,2.1
